listing_name,listing_price,listing_shipping_price,listing_color,listing_brand,keyword_brand_new,keyword_in_box,keyword_authentic,keyword_rare,keyword_limEdit,keyword_deadstock,keyword_classic,keyword_retro,keyword_vintage,keyword_OG,keyword_lifestyle,keyword_casual,keyword_athletic,keyword_running,keyword_basketball,keyword_low,keyword_mid,keyword_high,keyword_shoes,keyword_sneakers
adidas pro bounce 2018 low mens basketball sneakers sz 11.5,98.98,9.89,White,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
adidas pro bounce 2018 mens basketball sneakers shoes casual - black - size,89.99,0.00,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
adidas pro bounce 2019 basketball shoes white/black 3-stripes mens size 12.5,71.99,11.35,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
adidas pro bounce 2019 hi men basketball shoes sneakers new navy white ef9834,100.33,0.00,Blue,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
adidas pro bounce 2019 low mens 9 red white clear sole basketball shoes new nib,74.99,9.99,Red,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
"adidas pro bounce 2019 low mens basketball sneakers shoes casual - black,red",79.99,0.00,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1
adidas pro bounce 2019 low mens basketball sneakers shoes casual - blue -,99.99,0.00,Blue,adidas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1
adidas pro bounce 2019 low mens basketball sneakers shoes casual - red -,89.99,0.00,Red,adidas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1
adidas pro bounce 2019 mens basketball sneakers casual - burgundy - size 9,89.99,0.00,Red,adidas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
adidas pro bounce 2019 mens basketball sneakers shoes casual - blue,99.99,0.00,Blue,adidas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
adidas pro bounce 2019 mens basketball sneakers shoes casual - red - size 16,59.99,0.00,Red,adidas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
adidas pro bounce 2019 team mens basketball sneakers shoes casual - black -,69.99,0.00,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
adidas pro bounce madness low 2019 mens basketball sneakers shoes casual -,99.99,0.00,Red,adidas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1
adidas pro bounce madness low 2019 mens basketball sneakers shoes lillard 8.5,75.00,0.00,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
adidas pro bounce mid mens basketball sneakers shoes casual - white - size,69.99,0.00,White,adidas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1
adidas pro model 2g low triple black men unisex basketball shoes sneakers fx7100,84.99,0.00,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
"adidas pro model 2g mens basketball sneakers shoes casual - black,white -",99.99,0.00,White,adidas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
adidas pro model 2g mens basketball sneakers shoes casual - blue,99.99,0.00,Blue,adidas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
"adidas pro model 2g mens basketball sneakers shoes casual - blue,white -",99.99,0.00,White,adidas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
adidas pro model 2g mens basketball sneakers shoes casual - red,99.99,0.00,Red,adidas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
"adidas pro model 2g mens basketball sneakers shoes casual court - gold,white",79.99,0.00,White,adidas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
"adidas pro model 2g mens basketball sneakers shoes casual court - red,white -",99.99,0.00,Red,adidas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
adidas pro model 2g regular $110 size 9 🔥,45.00,10.00,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas pro model 2g regular $110 size 9.5,45.00,10.00,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas pro model 2g white/black men shoes size 7.5 brand new with original box,49.99,60.15,White,adidas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
adidas pro vision basketball shoes mens 13 (black/gold/white) bb9304,79.99,10.15,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
adidas pro vision basketball shoes sz. 12 (black/gold/white) new with box bb9304,69.50,12.50,White,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
adidas pro vision mens basketball sneakers shoes casual - blue,54.99,0.00,Blue,adidas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
adidas pro vision mens basketball sneakers shoes casual court - white - size,99.99,0.00,White,adidas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
adidas pro vision mitchell mens basketball sneakers shoes casual -,84.55,0.00,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
"adidas pro vision mitchell mens basketball sneakers shoes casual - black,red",69.99,0.00,Red,adidas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
adidas pro vision murray mens basketball sneakers shoes casual - blue - size,89.99,0.00,Blue,adidas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
"adidas pro vision wall mens basketball sneakers shoes casual - red,white -",79.99,0.00,Red,adidas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
adidas pro vision white/black/active green men's d96946 13.5,39.99,10.15,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas prophere casual sneaker primeknit black red cq3022 men size 10.5 us,82.96,21.15,Red,adidas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
adidas prophere casual sneaker primeknit black red cq3022 men size 9.5 us nib,82.96,21.15,Red,adidas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
adidas prophere shoes db1982 mens sneakers core black red sole size us 10.5 m,79.99,24.35,Red,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
adidas prophets knit core black/red/white cq3022 new in box size 9.5,79.99,0.00,Red,adidas,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas puig - white leather red/blue,90.00,6.00,Red,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas puig night sky blue men's shoes sneakers fy0438 us 8.5~11.5 was $90 new,66.97,0.00,Blue,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
adidas puig pk primeblue size 10.5,110.00,0.00,White,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas pulse boost hd mens size 9 solar yellow grey black ef8906,100.00,0.00,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas pulseboost go men's running shoes b37804 sizes 9 us new in box,119.99,0.00,Blue,adidas,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
adidas pulseboost hd grey/cloud white/tech ink men’s size 7 fu7336,64.99,0.00,White,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas pulseboost hd ltd adapt knit running shoes black g26990 mens size 13 nib,119.98,0.00,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
adidas pulseboost hd men's running shoes size 10.5 nib solar red fu7332 🔥🔥,90.00,0.00,Red,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
adidas pulseboost hd mens running sneakers shoes - blue,89.99,0.00,Blue,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
adidas pulseboost hd summer.rdy mens running sneakers shoes size 9,98.99,10.35,White,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
adidas pulseboost hd summer.rdy running shoes blue size 12 m $140 msrp,79.75,0.00,Blue,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
adidas pulseboost hd wntr m mens running sneakers shoes - yellow,100.00,0.00,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
"adidas pure boost ba8895 shoes men size 12.5 ""burgandy maroon"" pureboost new",110.00,8.80,Red,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
adidas pure boost running shoes sz 12 cm8298,119.99,11.00,Blue,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
adidas pure motion men's athletic running sneaker shoes - fx8924,44.98,0.00,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
adidas pureboost 21 white black red men running sports shoes sneakers gy5099,154.99,0.00,Red,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
adidas pureboost 21 white running sneakers (new) size 11,120.00,10.00,White,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"adidas pureboost all terrain, men's size 12.5 d, coregreen/coreblack s80785 new!",79.99,0.00,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas pureboost dpr bb6294 men's running shoes red black 100% authentic,69.99,11.50,Red,adidas,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
adidas pureboost dpr men's shoes grey one-chalk pearl-white bb6295,109.95,9.95,White,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
adidas pureboost dpr running shoes men's sise 10 red/ black mrsp $150 # bb6294,79.99,0.00,Red,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
adidas pureboost go ltd mens running shoes neon green sz 8 d97423 new,56.09,15.00,White,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
adidas pureboost go ltd mens running sneakers shoes - white - size 9 d,75.15,0.00,White,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
adidas pureboost go men's running shoes ee4675 sizes 14 new in the box,109.99,0.00,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
adidas pureboost go mens running sneakers shoes - black,89.99,0.00,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
"adidas pureboost go mens running sneakers shoes - black,red - size 10.5 d",103.35,0.00,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
"adidas pureboost go mens running sneakers shoes - blue,green",119.99,0.00,Blue,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
adidas pureboost go running shoes gray/red/black us men's size 10.5 hp87,79.99,0.00,Red,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"adidas pureboost ltd mens running sneakers shoes - black,blue,grey - size 11",139.99,0.00,Blue,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
adidas pureboost men's running knit authentic blue - white new in box select sz,159.97,0.00,White,adidas,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
adidas pureboost mens running sneakers shoes - black - size 11 d,149.99,0.00,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
adidas pureboost rbl mens running shoes f35783 blue/yellow/black nib 11,79.99,10.15,Blue,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
adidas pureboost rbl mens shoes,79.90,0.00,Blue,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
adidas pureboost reveal men's running shoes size 10 green black please read info,79.99,0.00,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
adidas pureboost reveal men's running shoes size 9 green black please read info,79.99,0.00,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
adidas pureboost trace pink core black cg2985 running shoes size 8.5,73.00,6.95,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
adidas pureboost trainer training mens training sneakers shoes casual - black,65.75,0.00,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
adidas pureboost trainer training mens training sneakers shoes casual - white,99.99,0.00,White,adidas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
adidas pureboost trainer women's athletic sneakers shoes sz 8.5 nib,69.00,0.00,White,adidas,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
adidas purebounce + mens us sz 11.5 running $81 condition: new men's shoes,81.00,10.15,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
adidas purebounce+ street men's shoes size: us 8.5 nib,35.95,10.39,White,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
adidas purebounce+m mens shoes,79.90,0.00,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
adidas purebounce+street white & blue men running shoes sneakers bc1038 10.5 new,55.00,10.15,Blue,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
adidas purebounce+street white & blue men running shoes sneakers bc1038 9.5 new,55.00,10.15,White,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
adidas pw nizza hi rf,105.00,0.00,White,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas pw solar hu prd ef2381 pharrell williams human race men shoes triple red,149.90,0.00,Red,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
adidas pw tennis hu v2 pharrell williams mens ee7010 shoes sz 8.5,89.99,0.00,Blue,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
adidas pw x byw cny pharrell men's size 11.5 chinese new year red/yellow ee8688,100.00,0.00,Red,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas pw x byw cny pharrell men's size 12 chinese new year red/yellow ee8688,100.00,0.00,Red,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas pw x byw cny pharrell men's size 5 chinese new year red/yellow ee8688,64.99,14.99,Red,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas pw x byw cny pharrell men's size 8 chinese new year red/yellow ee8688,100.00,0.00,Red,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas questar flow core black orange men’s shoes size 10,49.00,15.95,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
adidas questar flow fw5107 red mens running shoe size 12,59.99,0.00,Red,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
adidas questar flow men's running shoes white size 12,59.99,10.15,White,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
adidas questar flow next men’s athletic shoe running training sneaker trainer,59.99,0.00,White,adidas,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
adidas questar flow nxt mens black red lace up running shoes size us 12.5,47.99,0.00,Red,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
adidas questar flow nxt shoe - mens running - h01179,63.95,0.00,White,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
adidas questar flow white/red men's us 8.5 fv9067,48.00,12.00,White,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas questar ride running shoes scarlet red sneakers b44808 new mens size 13,60.00,0.00,Red,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
"adidas questar rise mens shoes size 7, color: white/charcoal",89.90,0.00,White,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
adidas questar trail mens running sneakers shoes - black - size 6.5 d,65.75,0.00,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
adidas questarstrike men's running shoes fitness gym trainers white,72.47,0.00,White,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
adidas quick stick mid md mens lacrosse cleats black white metallic silver sz 7,44.99,0.00,White,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
adidas racer lite low sneaker trainer sport men shoes rush red/white size 13 new,59.99,12.99,Red,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
adidas racer tr21 white grey red men running sports shoes sneakers gz8191,114.99,0.00,Red,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
adidas racer tr21 wide shoes men's,60.00,0.00,White,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
adidas racing 1 blue/red sizes 8 9.5 10 10.5 11 originals g58114,82.97,27.66,Red,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adidas response boost 2 techfit men's running shoes, blue multi-color, size: 9.5",59.99,10.15,Blue,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
adidas response boost lt running shoes scarlet red men's us size 14 tp330,59.99,0.00,Red,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"adidas response cl black flash orange fx7725 grey men,s shoes size 10",69.00,21.15,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
adidas response super boost men’s athletic trainer running shoe white sneaker,69.99,0.00,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
adidas response super boost running shoes mens size 9 white fx4830,79.00,0.00,White,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
adidas response super mens running sneakers shoes - black,89.99,0.00,Red,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
"adidas response super mens running sneakers shoes - blue,grey,orange - size",89.99,0.00,Blue,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
adidas response super running shoes grey silver white fz1974 mens size 10.5 nib,129.98,0.00,White,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
adidas response super running shoes grey silver white fz1974 mens size 13 nib,129.98,0.00,White,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
adidas response trail mens running sneakers shoes - black,59.99,0.00,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
adidas retrorunner black white grey men running casual shoes sneakers fv7034,94.99,0.00,White,adidas,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1
adidas risingstarxr1 men's shoe white g28939 size 11 us retail $150 new in box,99.99,0.00,White,adidas,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas risingstarxr1 men's shoe white g28939 size 8.5 us retail $150 new in box,99.99,0.00,White,adidas,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas risingstarxr1 men's shoe white g28939 size 9 us retail $150 new in box,99.99,0.00,White,adidas,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas rivalry high ee9046 size 8.5 eric emanuel patrick ewing knicks 1/1986,175.00,15.95,White,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
adidas rivalry high eric emanuel ee cwhite/maroon/custom mens size 7/ womens 5.5,100.00,0.00,Red,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"adidas rivalry low human made ""green gold"" - (fy1084) - men's size 10.5",120.00,0.00,White,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
adidas rivalry low premium mens size 11 retro shoe white red ewing sneaker rare,135.99,0.00,Red,adidas,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
adidas rivalry low white gray ee4966 sneaker men us9,192.99,35.00,White,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
adidas rod laver footwear white/collegiate mens shoes size 8-12 new sneakers,198.00,19.90,White,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
adidas roguera white grey men classic cross training casual shoes sneaker eg2658,89.99,0.00,White,adidas,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
adidas ronan eldridge black running white cardinal g48133 (185) men's shoes,72.99,21.15,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
adidas rose 10 mens basketball sneakers shoes casual - black - size 12.5 d,79.99,0.00,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
adidas rose 10 txt x derrick rose mens basketball sneakers shoes casual -,79.99,0.00,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
adidas run 60s 2.0 men's walking running shoes sport sneakers,65.00,0.00,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
"adidas run 90s shoes for men, new & authentic, size 10.5",54.99,10.15,Blue,adidas,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
adidas run falcon 2.0 men’s athletic sneaker black trainer running shoe training,54.99,0.00,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
adidas run the game nba basketball shoe core black eg0983 mens size 10 in box,125.00,9.99,Black,adidas,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
adidas runfalcon 2.0 black red white men running sports shoes sneakers h04539,109.99,0.00,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
adidas runfalcon 2.0 black white men athletic running shoes sneakers size 13 new,54.99,0.00,White,adidas,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
adidas runfalcon 2.0 navy white men running training shoes sneakers fz2807,109.99,0.00,Blue,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
adidas runfalcon men's running shoes black red sz 11.5 nib,54.99,0.00,Red,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
adidas runfalcon men's size 11 black-white f36199,52.50,0.00,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adidas runfalcon shoes for men, new & authentic, us size 11",49.99,10.15,Blue,adidas,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"adidas runfalcon shoes for men, new & authentic, us size 11.5",49.99,10.15,White,adidas,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
adidas running shoes,70.00,13.55,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
adidas running shoes blk/grey kaptir ee9513 brand new size 8.5,62.09,15.00,Black,adidas,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
adidas running shoes marathon x5923 g26782 royal blue silver suede mesh mens 13,99.95,9.95,Blue,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
adidas running ultra boost 19 solar red blue men lifestyle sneakers g27505 sz 12,140.00,0.00,Red,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
adidas running ultra boost 19 solar red blue men’s sneakers g27505 size 10,119.99,9.30,Blue,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
adidas running ultra boost 19 solar red blue men’s sneakers g27505 size 9,119.99,9.30,Red,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
adidas running ultraboost 20 black/coral men lifestyle workout gym eg0756 size 9,139.00,0.00,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
adidas running ultraboost 21 mens shoes primeblue blue sashiko fx7729 size 8 new,161.49,13.55,Blue,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
adidas running ultraboost 21 mens shoes primeblue blue sashiko fx7729 sz 12 new,161.49,13.55,Blue,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
adidas running ultraboost 21 mens shoes primeblue blue sashiko fx7729 sz 8.5 new,161.49,13.55,Blue,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
adidas running ultraboost 21 mens shoes primeblue blue sashiko fx7729 sz 9 new,161.49,13.55,Blue,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
adidas running ultraboost 21 primeblue size 12 blue sashiko mens shoes fx7729,142.49,13.55,Blue,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
adidas runthegame basketball shoes men's size 9.5 athletes sneakers (eg0983),50.00,14.25,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
"adidas runthegame mens basketball sneakers shoes casual - black,white - size",74.99,0.00,White,adidas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
adidas samba (mens size 7.5) retro casual soccer shoe white black sneaker new,64.00,0.00,Black,adidas,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
adidas samba (mens size 9) retro casual soccer shoe white black sneaker new,64.00,0.00,White,adidas,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
adidas samba classic mens runwht/black 772109 lace up indoor soccer shoes,59.99,11.35,White,adidas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
adidas sample sneakers court shoes white black red size 9 brand new g66272,99.99,11.95,White,adidas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"adidas sb tyshawn x thrasher, golf metallic/scarlet | size 13 men's [new] fy4583",200.00,11.00,Red,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas scorch x superfly mid shoes size mens 11.5 black free shipping nib,40.94,0.00,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
adidas scorch x superfly mid shoes size mens 7.5 black free shipping nib,40.94,0.00,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
adidas seeley canvas black white men's skateboard (f37427) ~ sz 11,44.99,15.95,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas seeley canvas black white men's skateboard sneakers shoes,62.95,6.95,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
