listing_name,listing_price,listing_shipping_price,listing_color,listing_brand,keyword_brand_new,keyword_in_box,keyword_authentic,keyword_rare,keyword_limEdit,keyword_deadstock,keyword_classic,keyword_retro,keyword_vintage,keyword_OG,keyword_lifestyle,keyword_casual,keyword_athletic,keyword_running,keyword_basketball,keyword_low,keyword_mid,keyword_high,keyword_shoes,keyword_sneakers
new mens nike zoom vomero 9 team size 7 black/white running shoes,$149.95,$19.38,Black,Nike,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
new mens size 8 white black nike zoom freak 1 basketball shoes,$109.91,$21.15,Black,Nike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
new mens sz 7 nike air max body u 599350 001 grey black sneakers shoes,$67.99,$0,Black,Nike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
new nike air force 1 '07 lv8 black game royal white men's sz 12 shoes dd9784-001,$150,$0,Black,Nike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
new nike air force 1 '07 lv8 shoes sneakers (cz0338-001) - black,$149.9,$19,Black,Nike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
new nike air force 1 high ‘07 white black mens shoes ct2303-100 size 10,$139.89,$9.99,Black,Nike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
new nike air force 1 high '07 shoes black white ct2303-002 men's multi sizes,$144.89,$10.86,Black,Nike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
new nike air force 1 ndstrkt shoes sneakers (cz3596-100) - white/ black,$134.9,$19,Black,Nike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
new nike air jordan 1 low 'all star 2021' sneakers men's size 9 dd1650-001,$175,$10.15,Black,Nike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
new nike air jordan 1 low 'black medium grey' (553558-040) | men's size 9 us,$159.99,$0,Black,Nike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
new nike air jordan 1 low reverse bred red black 553558-605 men’s size 9 ds,$149,$21.15,Black,Nike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
new nike air jordan 1 mid gs gold swoosh white black multi size 554725 190,$119.99,$0,Black,Nike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
new nike air jordan 1 mid gs shadow red black grey 554725-096 size 5y in hand,$119.99,$9.3,Black,Nike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
new nike air jordan 1 mid gs white gold black 554725-190 size 6y womens sz 7,$120,$21.15,Black,Nike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
new nike air jordan 1 mid gs white gym red black sneakers dj4695-122 size 5y,$149.97,$0,Black,Nike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
new nike air jordan 1 mid se metallic gold/black-white men’s dc1419 700,$179.99,$0,Black,Nike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
new nike air jordan 1 mid university gold white black men’s 554724 170,$149.99,$0,Black,Nike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
new nike air jordan 5 retro gs shoes oreo moonlight athletic black-grey-white 🔥,$169.99,$9.99,Black,Nike,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
new nike air max 2017 triple black size 8 men’s 849559-004 running shoes,$161.88,$0,Black,Nike,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
